days_until_deact	count_users	deacts_actual	deacts_pred	pct_deact_actual	pct_deact_pred	accuracy	avg_prob_deact	pred_over_actual_deacts	diff_pct_deact
270	1767	1459	1747	0.825693265422	0.988681380872	0.827956989247	0.806664255111	1.19739547635	0.16298811545
271	2037	1630	2024	0.800196367207	0.993618065783	0.800687285223	0.800423193108	1.24171779141	0.193421698576
272	1970	1583	1952	0.803553299492	0.990862944162	0.800507614213	0.796695566331	1.23310170562	0.18730964467
273	1628	1291	1606	0.792997542998	0.986486486486	0.791769041769	0.797561692346	1.24399690163	0.193488943489
274	1712	1336	1702	0.780373831776	0.994158878505	0.783878504673	0.800423822283	1.27395209581	0.213785046729
275	1847	1469	1836	0.795343800758	0.994044396318	0.793719545208	0.800169461714	1.2498298162	0.19870059556
276	1794	1453	1787	0.809921962096	0.996098104794	0.8127090301	0.795157089505	1.22986923606	0.186176142698
277	1686	1364	1673	0.809015421115	0.992289442467	0.809608540925	0.793055955777	1.22653958944	0.183274021352
278	2026	1599	2010	0.78923988154	0.99210266535	0.78923988154	0.784333232832	1.25703564728	0.20286278381
279	2098	1686	2080	0.803622497617	0.991420400381	0.806482364156	0.788152688195	1.23368920522	0.187797902765
280	1871	1478	1857	0.789951897381	0.99251737039	0.789951897381	0.78688965668	1.25642760487	0.202565473009
281	1868	1496	1854	0.800856531049	0.992505353319	0.799785867238	0.790874470978	1.23930481283	0.19164882227
282	1757	1394	1739	0.793397837223	0.989755264656	0.797951052931	0.78715378861	1.2474892396	0.196357427433
283	1745	1405	1733	0.805157593123	0.993123209169	0.805157593123	0.788331547383	1.2334519573	0.187965616046
284	1866	1491	1853	0.799035369775	0.993033226152	0.800643086817	0.787414545104	1.24279007378	0.193997856377
285	2038	1628	2009	0.798822374877	0.985770363101	0.795387634936	0.785580186468	1.23402948403	0.186947988224
286	2073	1652	2054	0.796912686927	0.990834539315	0.795465508924	0.78133774012	1.24334140436	0.193921852388
287	1706	1380	1690	0.808909730363	0.99062133646	0.808909730363	0.78458579984	1.22463768116	0.181711606096
288	1645	1277	1629	0.776291793313	0.990273556231	0.776291793313	0.785424552456	1.27564604542	0.213981762918
289	1725	1335	1705	0.773913043478	0.988405797101	0.775072463768	0.783326786135	1.27715355805	0.214492753623
290	1761	1399	1744	0.794434980125	0.990346394094	0.795002839296	0.786412588804	1.24660471766	0.195911413969
291	1807	1467	1786	0.811842833426	0.988378527947	0.807969009408	0.788403402473	1.21745057941	0.176535694521
292	2094	1692	2079	0.808022922636	0.992836676218	0.807545367717	0.784260007919	1.22872340426	0.184813753582
293	2237	1753	2199	0.783638801967	0.983012963791	0.787215020116	0.776209327949	1.25442099258	0.199374161824
294	1828	1483	1813	0.811269146608	0.991794310722	0.814004376368	0.786414452425	1.22252191504	0.180525164114
295	1690	1285	1669	0.760355029586	0.987573964497	0.758579881657	0.782148747798	1.29883268482	0.227218934911
296	1687	1320	1664	0.782454060462	0.986366330765	0.781861292235	0.779633934766	1.26060606061	0.203912270302
297	1912	1517	1872	0.793410041841	0.979079497908	0.798640167364	0.783627447768	1.23401450231	0.185669456067
298	1930	1518	1903	0.786528497409	0.986010362694	0.784974093264	0.788905959338	1.25362318841	0.199481865285
299	2261	1774	2222	0.784608580274	0.982750995135	0.78062804069	0.77698294093	1.25253664036	0.198142414861
300	1934	1521	1902	0.78645294726	0.983453981386	0.783350568769	0.773133888117	1.25049309665	0.197001034126
301	1537	1174	1506	0.763825634353	0.979830839297	0.768379960963	0.768024259028	1.28279386712	0.216005204945
302	1521	1162	1494	0.763971071663	0.98224852071	0.761998685076	0.7726355092	1.28571428571	0.218277449047
303	1597	1223	1565	0.765810895429	0.979962429555	0.768315591735	0.771075612024	1.27964022895	0.214151534126
304	1473	1109	1447	0.75288526816	0.982348947726	0.756958587916	0.767134583402	1.30477908025	0.229463679566
305	1426	1073	1401	0.752454417952	0.982468443198	0.750350631136	0.770339766346	1.30568499534	0.230014025245
306	1644	1248	1605	0.759124087591	0.976277372263	0.751216545012	0.760099567579	1.28605769231	0.217153284672
307	1662	1249	1622	0.751504211793	0.975932611312	0.753910950662	0.758406428665	1.29863891113	0.224428399519
308	1528	1165	1481	0.762434554974	0.969240837696	0.765706806283	0.75728960415	1.27124463519	0.206806282723
309	1381	1030	1332	0.745836350471	0.964518464881	0.740767559739	0.760958122102	1.2932038835	0.21868211441
310	1359	995	1305	0.732155997057	0.960264900662	0.742457689478	0.753650380641	1.31155778894	0.228108903606
311	1443	1089	1397	0.754677754678	0.968121968122	0.75744975745	0.761172198627	1.28282828283	0.213444213444
312	1369	1021	1317	0.745799853908	0.962016070124	0.745799853908	0.753420659296	1.28991185113	0.216216216216
313	1627	1229	1573	0.755377996312	0.966810079902	0.759065765212	0.752522528531	1.27990235964	0.211432083589
314	1769	1311	1726	0.741096664782	0.975692481628	0.747314867157	0.745395919274	1.31655225019	0.234595816846
315	1528	1163	1473	0.76112565445	0.964005235602	0.753926701571	0.744114681747	1.26655202064	0.202879581152
316	1387	1029	1331	0.741888968998	0.959625090123	0.747656813266	0.735321176529	1.2934888241	0.217736121125
317	1280	967	1227	0.75546875	0.95859375	0.75625	0.741863808462	1.26887280248	0.203125
318	1281	912	1228	0.711943793911	0.95862607338	0.711163153786	0.735098674899	1.34649122807	0.246682279469
319	1369	999	1325	0.72972972973	0.967859751644	0.72534696859	0.741525360327	1.32632632633	0.238130021914
320	1784	1302	1717	0.729820627803	0.962443946188	0.731502242152	0.73781186906	1.31874039939	0.232623318386
321	1925	1416	1851	0.735584415584	0.961558441558	0.737662337662	0.746133390732	1.30720338983	0.225974025974
322	1726	1305	1668	0.756083429896	0.966396292005	0.758400926999	0.75086148784	1.27816091954	0.210312862109
323	1396	1063	1352	0.761461318052	0.968481375358	0.768624641834	0.750992042875	1.27187206021	0.207020057307
324	1227	899	1178	0.732681336593	0.960065199674	0.738386308068	0.744596006548	1.31034482759	0.227383863081
325	1428	1068	1376	0.747899159664	0.963585434174	0.756302521008	0.750795994533	1.28838951311	0.21568627451
326	1289	993	1238	0.770364623739	0.960434445306	0.768037238169	0.752623315796	1.24672708963	0.190069821567
327	1521	1122	1457	0.737672583826	0.957922419461	0.74030243261	0.736331696927	1.29857397504	0.220249835634
328	1840	1329	1753	0.722282608696	0.952717391304	0.723913043478	0.733805069776	1.31903686983	0.230434782609
329	1435	1053	1359	0.733797909408	0.947038327526	0.740766550523	0.730521011725	1.2905982906	0.213240418118
330	1221	862	1160	0.705978705979	0.950040950041	0.70515970516	0.726863874061	1.34570765661	0.244062244062
331	1272	942	1222	0.740566037736	0.960691823899	0.738993710692	0.738552171533	1.29723991507	0.220125786164
332	1647	1214	1571	0.737097753491	0.953855494839	0.740740740741	0.745797597589	1.29406919275	0.216757741348
333	1721	1246	1632	0.72399767577	0.948285880302	0.730389308542	0.737088039609	1.30979133226	0.224288204532
334	1836	1378	1747	0.750544662309	0.951525054466	0.755446623094	0.737275185111	1.26777939042	0.200980392157
335	1836	1373	1727	0.747821350763	0.940631808279	0.754901960784	0.727593230845	1.25782957028	0.192810457516
336	1649	1236	1571	0.749545178896	0.952698605215	0.750758035173	0.735841753284	1.27103559871	0.203153426319
337	1423	1048	1335	0.736472241743	0.938158819396	0.742094167252	0.732238455086	1.27385496183	0.201686577653
338	1440	1032	1361	0.716666666667	0.945138888889	0.717361111111	0.728261503945	1.31879844961	0.228472222222
339	1515	1071	1414	0.706930693069	0.933333333333	0.712871287129	0.724042637673	1.32026143791	0.226402640264
340	1517	1068	1395	0.704021094265	0.9195781147	0.710613052076	0.707852747974	1.30617977528	0.215557020435
341	1879	1364	1755	0.725918041511	0.934007450772	0.731240021288	0.718574159011	1.2866568915	0.20808940926
342	1829	1321	1719	0.722252597048	0.939857845817	0.738655002734	0.710962068864	1.30128690386	0.21760524877
343	1381	1005	1264	0.72773352643	0.91527878349	0.719768283852	0.708526232855	1.25771144279	0.18754525706
344	1330	957	1230	0.71954887218	0.924812030075	0.722556390977	0.720271967374	1.28526645768	0.205263157895
345	1283	896	1186	0.698363211224	0.924395946999	0.708495713172	0.705979751987	1.32366071429	0.226032735776
346	1218	863	1109	0.708538587849	0.910509031199	0.717569786535	0.708031030801	1.28505214368	0.20197044335
347	1448	1022	1327	0.705801104972	0.916436464088	0.684392265193	0.707307563572	1.29843444227	0.210635359116
348	1807	1287	1663	0.712230215827	0.920309905921	0.70337576093	0.70363358883	1.29215229215	0.208079690094
349	1876	1284	1743	0.684434968017	0.929104477612	0.682835820896	0.695445567978	1.35747663551	0.244669509595
350	1542	1051	1405	0.681582360571	0.911154345006	0.690012970169	0.692121512771	1.33682207422	0.229571984436
351	1335	897	1210	0.67191011236	0.906367041199	0.674157303371	0.671971715778	1.34894091416	0.234456928839
352	1296	874	1192	0.674382716049	0.91975308642	0.683641975309	0.675420883591	1.36384439359	0.24537037037
353	1307	872	1213	0.667176740627	0.928079571538	0.69013006886	0.675071777927	1.39105504587	0.26090283091
354	1282	850	1177	0.663026521061	0.918096723869	0.682527301092	0.676665018481	1.38470588235	0.255070202808
355	1657	1083	1540	0.653590826795	0.929390464695	0.662643331322	0.675231436322	1.42197599261	0.2757996379
356	1868	1263	1724	0.676124197002	0.922912205567	0.685760171306	0.671313867217	1.36500395883	0.246788008565
357	1548	1077	1442	0.695736434109	0.931524547804	0.695736434109	0.680584854875	1.33890436397	0.235788113695
358	1402	930	1274	0.663338088445	0.908701854494	0.659058487874	0.675141391157	1.36989247312	0.245363766049
359	1457	946	1289	0.649279341112	0.8846945779	0.646533973919	0.652135010107	1.36257928118	0.235415236788
360	1557	1018	1389	0.653821451509	0.892100192678	0.665382145151	0.653941060345	1.36444007859	0.238278741169
361	1542	1005	1353	0.651750972763	0.877431906615	0.667963683528	0.654210398965	1.34626865672	0.225680933852
362	1896	1216	1676	0.64135021097	0.883966244726	0.649789029536	0.654855542481	1.37828947368	0.242616033755
363	1955	1282	1721	0.655754475703	0.880306905371	0.652685421995	0.655559921759	1.34243369735	0.224552429668
364	1652	1020	1448	0.617433414044	0.876513317191	0.64406779661	0.665791557831	1.41960784314	0.259079903148
365	1531	957	1372	0.625081645983	0.896146309602	0.640104506858	0.672032644822	1.43364681296	0.271064663619
